0,1,2,3,4,5
0.07795999190084445,0.0733445858400418,0.07152258766366629,0.0791241681834849,0.07444340758511882,0.6896809095931699
0.07698101452125439,0.07393454471449336,0.07039581121957214,0.07704585219847991,0.07242980634189292,0.7029442628695356
0.0782055301077678,0.07630422233268197,0.07237181259070932,0.08095069763632745,0.07628573270028446,0.6893079040284074
0.0810839785447552,0.07900657251595627,0.07529684958188824,0.08388392428219771,0.07919290167851771,0.6841303921640013
0.07970011701731604,0.07977407592477666,0.0751102270927345,0.08358674018820683,0.07892782367454043,0.6764513669289529
0.07954789712323863,0.08214804226379588,0.07499213747993898,0.08538049967281065,0.08068933200596627,0.6702506048339725
0.0822802942117673,0.08600618737584721,0.07743403889367537,0.08853896368024286,0.08376317963459073,0.6763820814264586
0.08578058042636078,0.0872741635745653,0.07853447340715254,0.08782275429751438,0.08302519303763405,0.6897440011541939
0.08560905553073958,0.08592302670028318,0.07692208204640219,0.08560894499839368,0.08081197177818097,0.7081996611686748
0.08442951215356212,0.08453791526991995,0.07587998619739907,0.0857486350658873,0.08090563462078192,0.7209279456063259
0.08558838472241251,0.08848479729483043,0.07739951006068935,0.08964200761429734,0.08468593307223751,0.7494839994463002
0.09013166305769645,0.0952091101758412,0.08141539266113892,0.094369448850385,0.08929833628136734,0.7724103938821599
0.09506726950389087,0.09842288151879192,0.08365299953653182,0.0978084607658295,0.09266268778307693,0.7807822677610909
0.10157445609034976,0.10256801841328855,0.08672272920822881,0.1014462197900072,0.09623042309973141,0.7946759643503222
0.10390963517876174,0.10351146736794746,0.09175259611773036,0.1025987012146731,0.0973719942944493,0.7833097910937123
0.10296008881876044,0.10309708459846334,0.09187228616906123,0.10060475634019235,0.09544231481040744,0.7849201314345151
0.09882752781087144,0.10013549738760501,0.08682309248082186,0.09502530797866478,0.09001547083093825,0.7646155189732085
0.09468931970576379,0.09515197694975742,0.08087364160677969,0.09049385293114384,0.08563015827153156,0.7369784839373879
0.0933260495602665,0.09334180321054665,0.08190819833111306,0.09195034720572244,0.08711603387449413,0.6738541142635334
0.09486813478880628,0.09380356360145803,0.08621452736398778,0.09300655156459031,0.08821703457817534,0.608457779229454
0.0946096827296763,0.09313319238073005,0.08652195210533434,0.09195732820083041,0.08726535626186903,0.5479880312835224
0.09266080705639738,0.09190613898256003,0.08557599929969639,0.09154172682644246,0.08699769614300959,0.49421148826934513
0.08923172814692855,0.08834801922030937,0.08347895890722655,0.08812877235179627,0.08390756201784755,0.4549299822336165
