0,1,2,3,4,5
0.16954252416538707,0.17969661082233004,0.17548257467512968,0.18228564371828287,0.08602087303421713,0.543672008520867
0.17613176629156865,0.18724639945007582,0.1805790136210218,0.18916563823975258,0.09249169825230275,0.5553557721847434
0.18409959057051076,0.19036422598308075,0.1863884036879111,0.1926525573862444,0.09580643763941125,0.5260074611128143
0.18568077721581908,0.19037904028558905,0.1885415071535197,0.19400939508780934,0.09710755470779381,0.46813262245400566
0.18692312009029638,0.19226484651762307,0.19061001565647934,0.19614489526208348,0.09908542437082055,0.40169396845922906
0.19274745059716783,0.19688668551812005,0.19583005686458632,0.20039763347608214,0.10297794967043891,0.35376159125614526
0.19998061774126707,0.20180146151417888,0.20174251339074073,0.20370163976547218,0.10594260881743618,0.3173088610976722
0.20413027804634035,0.20440153606343947,0.20535982275166537,0.20733214520204263,0.10923547660534125,0.2733340816653273
0.2076726038730789,0.20688866206308903,0.20729038952536943,0.2096396492326147,0.11154885923627701,0.24543156712542324
0.21052926580725442,0.21058438087276246,0.2113939813376053,0.21244437520552154,0.11477114010786157,0.22365017559916217
0.21306398308676994,0.21403090792489296,0.21418435020991805,0.21566358104565767,0.11804556008305232,0.21739002485049072
0.21600483083138286,0.21817961148316026,0.21754150837535222,0.21992859871583034,0.12211681276297091,0.22298152144934996
0.21888695443812706,0.22228503096587027,0.22102562293964403,0.2237851224017897,0.12578846049761522,0.24122408119526378
0.2219076768622919,0.2257041365760022,0.22404635300433023,0.22593746195537912,0.1278472035272809,0.2674920467432142
0.2238160616024111,0.22843891265017843,0.22671827690024418,0.22856365998002734,0.13031851973663136,0.2839180817465795
0.22564304701856097,0.2312403880173058,0.22754719766122636,0.23033688910241276,0.1319371998838985,0.302755140935456
0.2294214005326879,0.23726111128425423,0.23225127529872674,0.23596956141021652,0.13712673416932075,0.3067727531186941
0.2360351474053213,0.24353358775432274,0.23802232337125107,0.2415448327899956,0.14222391209676677,0.3157445392433683
0.2439722959283393,0.2495057832621371,0.2451533443655894,0.24945764893401087,0.14949356557002744,0.30957009451171186
0.25186796867994954,0.25810276673977867,0.25410637576604417,0.2598495279617065,0.15908810607515161,0.3061066379474044
0.2611103194189704,0.2648620621475179,0.2631444883284813,0.266798831348424,0.16546690588203442,0.27961816402414075
0.2693997046699937,0.2723887571777699,0.2711349706060522,0.27382310172637037,0.1719591340245922,0.2507411379192119
0.2779239231386122,0.28217161790264883,0.27982045158701774,0.2836489977939344,0.18114296317827108,0.225455872118153
0.2885329263070044,0.29380576115990525,0.2914940783394795,0.29617252771576924,0.19292445194876978,0.21346294213567477
0.3004290510878231,0.3056169772059655,0.3029248731628755,0.3079196215210188,0.2040213862879716,0.2039143800603212
0.31199396824672904,0.3172475524337438,0.3144718391710499,0.31980721388463085,0.2152705029625202,0.19988926024856493
0.3231776483315535,0.3284590978962505,0.3258151380261058,0.3319812775789212,0.22678358690980224,0.21061644250133066
0.33537663663218076,0.3413135008295997,0.33920738282408924,0.3441428317629098,0.23827054970479794,0.23531571123457434
0.34857179972794733,0.3556081833800409,0.352494486416827,0.3568085516062499,0.25021519516208585,0.2724502682158378
0.36078394490405086,0.36529003970631696,0.36310272240842556,0.36599249531431444,0.25889491784105356,0.30511953697346833
0.3703469704552012,0.3752656069700646,0.37201276581892695,0.3744537326626909,0.26692091707359505,0.34534140303869687
0.38057526378307366,0.3897763487902086,0.38326265795306624,0.38888503144140557,0.2805896482448335,0.3886051075775806
0.39425481884762864,0.4040718098127064,0.39618323388426546,0.4034867304068647,0.29443869690860164,0.41670074544412133
0.40905604673224977,0.4155557291973963,0.4084571817351692,0.41425734545464704,0.30468717774843795,0.43322661814413715
0.4199280501192654,0.4268137886448692,0.4205166551228953,0.42344976661251027,0.31343296572828916,0.442855455207084
0.429642464776094,0.4346551153294235,0.4289777946361641,0.4306326958951227,0.32028315597902113,0.4430001205202462
0.4373679076380726,0.4422964215162329,0.43624737678425474,0.43713353568737673,0.32650547252123163,0.4356425861216638
0.44557562317724,0.45111388277521414,0.44638635218642736,0.4475279201510471,0.33641867979939677,0.40803708859209414
0.4537165290264862,0.45892351691434247,0.4543946733033739,0.456110047337032,0.3446668184531598,0.3852371318228688
0.4601814967816989,0.4670871025471988,0.4615003512742542,0.46470804776879054,0.3529531356561686,0.3681425215478652
0.4701131909802534,0.4769408565507469,0.4696327801815447,0.4747279651957081,0.362566197061363,0.36049798550702555
0.48134293402477457,0.48932440973796165,0.4819637776987074,0.4882758446761996,0.37544983809570526,0.3545283648370427
0.4944037471247644,0.5004572320841715,0.495354731400565,0.49803524110617103,0.3847081432476452,0.3506457431393323
0.5036755008172585,0.5076439354282365,0.5038981419082231,0.5038119971545002,0.39016959877093793,0.3539870191205451
0.5106382907533776,0.514715458051277,0.5118067105277293,0.51230725508882,0.3981611697924691,0.3699900874120824
0.5202127539306765,0.5241687857000435,0.5201641770843266,0.5218558784546417,0.40716785913223724,0.40390380300278095
0.5292243283186409,0.536353120407686,0.5292095121028082,0.5356198453083519,0.42017969763494867,0.44301044345780105
0.5427867401606676,0.5478416101796224,0.5420128512808283,0.5466431724762356,0.4306700417069548,0.45780896918002345
0.5535041315233405,0.5584963899125374,0.5530453467576472,0.5557394488179633,0.4393858005834497,0.46630015040085954
0.5646693514007572,0.5714728896664012,0.5653494183599491,0.5691967965450265,0.4522129558112292,0.4808764762362959
0.5777642729938212,0.5836426231077714,0.5773244341861682,0.5790949835144825,0.4616961220677465,0.49465673703057433
