Method,Stock,ACC,R2,RMSE,MAE,MAPE,r_mse,r_acc
60,2,0.4725274725274725,0.2995067002296682,21.24239240775015,18.110731872070318,0.08472424016586412,0.0,0.1
60,4,0.45054945054945056,0.45678328820623404,15.806576196095364,14.53071244882169,0.06402760478145123,0.0,0.1
60,13,0.6043956043956044,0.5394514922306181,3.4469489248204637,2.9363934919943335,0.018930184288682324,0.0,0.1
60,8,0.5934065934065934,0.7353893550861609,12.111180140150347,10.097657559581043,0.031324608639524014,0.0,0.1
60,15,0.5384615384615384,0.21468676264506958,1.7810941383764871,1.6889954451971367,0.02961744353603737,0.0,0.1
60,11,0.45054945054945056,0.6378258339444538,4.896383119627768,4.199988588877919,0.027982766825918565,0.0,0.1
60,6,0.6153846153846154,0.9415837627571085,2.3892585096053516,1.7962869802863157,0.011506578772086244,0.0,0.1
60,3,0.7252747252747253,0.9463918102192128,4.098697683366441,3.2602659572458768,0.012271797016284405,0.0,0.1
60,14,0.5714285714285714,0.8819850019625533,2.8401230711224685,2.6532093185847354,0.017874293015589907,0.0,0.1
60,9,0.6373626373626373,0.9776802437677821,3.0907617414602613,2.4434069547561825,0.007807428019896549,0.0,0.1
60,1,0.6923076923076923,0.8704466511002282,3.1990530336199385,2.5543020187049272,0.009455501787724828,0.0,0.1
60,5,0.6593406593406593,0.9689714962403341,0.512621932958304,0.3769569407757769,0.007277106879241547,0.0,0.1
60,10,0.5824175824175825,0.9138639547073538,2.3132294904939403,1.8220942342140294,0.009709994293499835,0.0,0.1
60,17,0.42857142857142855,0.19658060289464652,6.1170167866796135,5.319177651249141,0.05388013764654683,0.0,0.1
60,7,0.6593406593406593,0.9445634071799923,1.1862827510051712,0.9322038550502234,0.010675165383186493,0.0,0.1
60,18,0.5934065934065934,0.7527480634077158,1.335546402196258,1.1086925647053139,0.010633573416372765,0.0,0.1
60,0,0.6813186813186813,0.9525861317948551,1.8610077216266265,1.4949442440976997,0.008250162107226119,0.0,0.1
60,12,0.8021978021978022,0.9871443651055737,0.5371088633727895,0.40951060437414094,0.010636355571321582,0.0,0.1
60,21,0.4945054945054945,-0.11245833977915876,3.5917599354035117,3.330588503079929,0.022188345185292405,0.0,0.1
60,22,0.46153846153846156,0.18319807103348884,8.104224504523419,7.174127609246223,0.04200346835517893,0.0,0.1
60,16,0.6483516483516484,0.9624547727402979,2.6330033341144268,2.1439648748282982,0.00793166180106906,0.0,0.1
60,24,0.45054945054945056,0.4455452536175416,7.041933918792487,6.340497516140111,0.025911635431566916,0.0,0.1
60,23,0.7252747252747253,0.9657115529429022,4.181281949740505,3.2444347425952955,0.006297769529929357,0.0,0.1
60,26,0.5604395604395604,0.9163975466147901,0.5488545487900844,0.4476359714409124,0.019906222070559323,0.0,0.1
60,19,0.8241758241758241,0.984779908884944,2.81238317454747,2.2690798188744834,0.006586409835385996,0.0,0.1
60,20,0.6373626373626373,0.9689371422248907,1.4681121529691272,1.1128630301875857,0.010860502744608017,0.0,0.1
60,25,0.7582417582417582,0.9759362175707853,0.3605997607530572,0.2830552891617661,0.008129356771019598,0.0,0.1
60,27,0.4835164835164835,0.7461651150841124,2.132941687824541,1.752687715176425,0.01090511610810813,0.0,0.1
