Method,Stock,ACC,R2,RMSE,MAE,MAPE,r_mse,r_acc
60,10,0.5164835164835165,0.727980050315215,4.110802709373679,3.309643728740986,0.01732927858662643,0.0,0.1
60,4,0.45054945054945056,0.9264237815073105,5.8172801560797165,4.94420064968235,0.022474785382204546,0.0,0.1
60,15,0.6373626373626373,0.8762654333701235,0.7069861991267838,0.5722873661089889,0.01007347770123857,0.0,0.1
60,13,0.6593406593406593,0.7598850303165574,2.4888961550792836,2.024631254142343,0.012936113549387434,0.0,0.1
60,9,0.6373626373626373,0.974010831419255,3.335162486964229,2.635125779490041,0.008428930502023233,0.0,0.1
60,3,0.7472527472527473,0.9559667136483446,3.7146753581789853,2.899339759647577,0.010993518875453993,0.0,0.1
60,5,0.6263736263736264,0.9625584792329062,0.5631103465683195,0.4007233638553829,0.007709552135552148,0.0,0.1
60,16,0.4835164835164835,-0.08003763234497807,14.121911463416922,11.547951531099757,0.043263086346449334,0.0,0.1
60,0,0.6483516483516484,0.9424200334833016,2.050837193040732,1.6716727327760128,0.009248137532199373,0.0,0.1
60,7,0.6263736263736264,0.9349273223325494,1.2852549625088876,1.0206237364193422,0.011732354805703633,0.0,0.1
60,11,0.4175824175824176,-6.224508379839088,21.86859125175101,21.474926824261676,0.1430235026010382,0.0,0.1
60,17,0.43956043956043955,0.5632671941352493,4.509998774369863,3.9224994956162003,0.04139880609070118,0.0,0.1
60,6,0.6373626373626373,0.9306948591919455,2.6024301208904586,1.967098542099502,0.012583322158142462,0.0,0.1
60,8,0.6593406593406593,0.9012234296656643,7.39962616813038,5.985846190354566,0.018208834312774164,0.0,0.1
60,18,0.5934065934065934,0.6312021791391942,1.631110201390016,1.367335131031078,0.013162569894536945,0.0,0.1
60,19,0.6923076923076923,0.9567789457714638,4.739292821108538,4.0367155734675455,0.0117828120564083,0.0,0.1
60,22,0.46153846153846156,0.42440063085089885,6.803200034327391,5.999539898373111,0.035161083217014735,0.0,0.1
60,24,0.4725274725274725,0.45818253275221343,6.961220548166806,6.194386914459563,0.025388857665535305,0.0,0.1
60,2,0.6373626373626373,0.9839168320799695,3.218749897793916,2.517983396763394,0.011927316631868927,0.0,0.1
60,14,0.5714285714285714,0.8490585539004313,3.2119798433801288,3.0620430843063184,0.020506883631881103,0.0,0.1
60,12,0.7252747252747253,0.9832430944182787,0.6132145705858448,0.5000080466469561,0.013141050202614218,0.0,0.1
60,26,0.5934065934065934,0.584000619886526,1.2243176162896532,0.9529921196020777,0.041597298107599615,0.0,0.1
60,27,0.6483516483516484,0.7716129289880729,2.0232012568383597,1.6034449099416201,0.010093004785351222,0.0,0.1
60,23,0.7252747252747253,0.963896742778256,4.290508219882433,3.3503518665436114,0.006543813033052728,0.0,0.1
60,1,0.8131868131868132,0.9522202979074884,1.9427585848286133,1.5204985837804763,0.0056454366563811,0.0,0.1
60,25,0.7142857142857143,0.9371125229175268,0.5829423053586008,0.41743583059323514,0.011993204737088661,0.0,0.1
60,21,0.5604395604395604,0.7557977409295054,1.6828300645635335,1.480729105812158,0.009881798850919022,0.0,0.1
60,20,0.6043956043956044,0.9562253992838824,1.7428083272392734,1.3728918300727597,0.013108478899842244,0.0,0.1
