Method,Stock,ACC,R2,RMSE,MAE,MAPE,r_mse,r_acc
60,0,0.5824175824175825,0.7724892270791675,4.076584641485105,3.309106516515711,0.018381708658042877,0.0,0.1
60,10,0.4945054945054945,0.5957065428853232,5.01157936770773,4.13261664430589,0.021730577538752006,0.0,0.1
60,4,0.45054945054945056,0.05638889835306915,20.832805965644773,20.26663982101005,0.09118048588720096,0.0,0.1
60,8,0.5714285714285714,0.8568156995269736,8.909031802659518,7.33691773534083,0.021946699184134163,0.0,0.1
60,5,0.5824175824175825,0.9367237552674952,0.7320438822721508,0.5423306794218965,0.01048955391830615,0.0,0.1
60,3,0.7252747252747253,0.9418920589157649,4.267249722757581,3.408488513607484,0.01278387242729395,0.0,0.1
60,15,0.5384615384615384,0.5201389747650194,1.3922690025759878,1.301228408004593,0.022845329785213885,0.0,0.1
60,16,0.4065934065934066,-2.237020837387528,24.448194267606976,23.171721718277816,0.08342046531035634,0.0,0.1
60,6,0.6593406593406593,0.9364585825532383,2.4918666692005482,1.898076289191278,0.012256476245376267,0.0,0.1
60,9,0.6043956043956044,0.9506629098670328,4.595233348225341,3.931416005923766,0.0125814925900663,0.0,0.1
60,12,0.7032967032967034,0.977299084532578,0.7137354041014623,0.5433762559935179,0.013889793135209445,0.0,0.1
60,7,0.6703296703296703,0.9556337371365571,1.0612467530126128,0.8475522942887196,0.009763757239208203,0.0,0.1
60,2,0.6813186813186813,0.9823107662304232,3.375638605875291,2.614510835744334,0.012344698365059891,0.0,0.1
60,1,0.7252747252747253,0.9365207473249373,2.239303818051965,1.7382049465036913,0.006472245392649505,0.0,0.1
60,18,0.5384615384615384,0.6168736154324175,1.6624942866371366,1.4688123724298159,0.014083882221346104,0.0,0.1
60,14,0.6483516483516484,0.9760062154183688,1.2806130869723762,1.0085702190075563,0.006739123011074843,0.0,0.1
60,13,0.5714285714285714,0.7865038982159901,2.3468867518838423,2.054058880558894,0.013257135249230974,0.0,0.1
60,24,0.45054945054945056,0.5205201053613974,6.548534097394545,5.864244048538377,0.023924804683326587,0.0,0.1
60,23,0.5274725274725275,0.659135832127063,13.1833633078362,11.524561622123969,0.021723725383273072,0.0,0.1
60,22,0.46153846153846156,0.4305056026577312,6.767025515031903,5.8403471128090665,0.03409567081788314,0.0,0.1
60,17,0.43956043956043955,0.2565582574436678,5.88426180063608,5.021667298388135,0.05331759463803614,0.0,0.1
60,11,0.4175824175824176,-4.942067903287042,19.83286532634495,19.447636144665392,0.12958147898674988,0.0,0.1
60,25,0.6703296703296703,0.9717352892834822,0.3908100834073174,0.3021493292236324,0.008701937914344633,0.0,0.1
60,26,0.6703296703296703,0.8474113092940333,0.7414962004814788,0.5957938952126977,0.026316902956721764,0.0,0.1
60,20,0.5384615384615384,0.6341615093490107,5.038290770464327,4.457662958598042,0.04458568145190515,0.0,0.1
60,19,0.7692307692307693,0.9797926874150433,3.2405605797544683,2.6332071140539117,0.007763599168842532,0.0,0.1
60,27,0.6923076923076923,0.8666666485599647,1.545869136392308,1.0767025822995373,0.006757477195907097,0.0,0.1
60,21,0.7472527472527473,0.9182548417081601,0.9736355959827735,0.731602769338084,0.004922656480036903,0.0,0.1
