Method,Stock,ACC,R2,RMSE,MAE,MAPE,r_mse,r_acc
60,14,0.42857142857142855,-4.624750512427958,19.607408182265438,17.769079848546962,0.11585663790739957,0.0,0.1
60,13,0.6043956043956044,-1.5768935725847815,8.15352485989847,6.9039415600532275,0.04520088245075902,0.0,0.1
60,4,0.45054945054945056,-1.9244656922916805,36.675370807407646,29.822852193842294,0.12668224113148788,0.0,0.1
60,9,0.4725274725274725,0.8046782817009188,9.143154791329748,7.7338062948145625,0.02430180836446476,0.0,0.1
60,15,0.5384615384615384,-0.52385294457935,2.4810581582146,2.2954391228268802,0.04063610438628266,0.0,0.1
60,8,0.5934065934065934,0.9347296104214651,6.0150731141539096,4.440610823703643,0.013531941801244602,0.0,0.1
60,3,0.4835164835164835,0.4890070626686137,12.654289442462629,10.943702271216084,0.040102608768094156,0.0,0.1
60,11,0.5824175824175825,0.933302902588331,2.101213221108911,1.6936227829241073,0.011369060924790885,0.0,0.1
60,0,0.5604395604395604,0.9161632395329751,2.47464396952001,1.910905741897749,0.010568351574687218,0.0,0.1
60,10,0.5384615384615384,0.8173725006879476,3.368288963857249,2.8323489931104047,0.015046779059928619,0.0,0.1
60,2,0.5054945054945055,0.9675932409378246,4.568979763860466,3.7181290916680965,0.01786190625337571,0.0,0.1
60,7,0.4725274725274725,0.8860085414769995,1.7010853552885763,1.2379803313498028,0.01438079343582875,0.0,0.1
60,5,0.5054945054945055,0.8430122042844077,1.1530541753887265,0.8740600697330013,0.016673754240048473,0.0,0.1
60,20,0.5164835164835165,-6.928738264890497,23.455277229453376,21.918838736027645,0.21807848248832465,0.0,0.1
60,1,0.4725274725274725,0.7980967228044709,3.9936389748660543,3.1409338688830695,0.01176505795744935,0.0,0.1
60,19,0.38461538461538464,0.7118903967496931,12.236148304344313,11.135330064474587,0.031568625326235854,0.0,0.1
60,17,0.46153846153846156,0.8516266175681021,2.628733226725421,2.167150349968879,0.022573463018264874,0.0,0.1
60,16,0.5824175824175825,0.8838552088570428,4.6309907017057075,3.7525913175652463,0.013841515106638893,0.0,0.1
60,26,0.4175824175824176,-52.081845795399786,13.82995492742206,13.70426414855018,0.6184594784800816,0.0,0.1
60,6,0.5054945054945055,0.9056110324705458,3.037085158965585,2.3550954580400068,0.015321322785875141,0.0,0.1
60,23,0.5274725274725275,-1.400895030848,34.98824282447344,30.708806635087566,0.057739073819825036,0.0,0.1
60,21,0.5714285714285714,0.7365629276520601,1.7478488347614334,1.3575596983065752,0.009153130907479812,0.0,0.1
60,22,0.5274725274725275,0.9388871277902073,2.2167638662753655,1.697405009819281,0.010042628778121482,0.0,0.1
60,27,0.5384615384615384,0.8075973302469857,1.8569870523175613,1.223511760388049,0.007689212764828536,0.0,0.1
60,18,0.5384615384615384,0.7717248115226776,1.2832713127436843,1.0213500816985746,0.009750270869496713,0.0,0.1
60,12,0.4835164835164835,0.9488281500039866,1.0715960728276586,0.814060385718041,0.020885471723948945,0.0,0.1
60,24,0.5384615384615384,0.9427632510735314,2.2625405493549753,1.7820219870256704,0.007353436914802263,0.0,0.1
60,25,0.5384615384615384,0.8647030358791172,0.8550421299372962,0.7442775507436904,0.021478288530617465,0.0,0.1
